Wall time,Step,Value
1715815953.0452683,1,1.4963878393173218
1715815979.3882468,2,1.123661994934082
1715816005.5625856,3,0.9832603335380554
1715816031.7668498,4,0.8234440088272095
1715816057.796105,5,0.7531169652938843
1715816083.703266,6,0.7447717785835266
1715816109.7461817,7,0.8356636762619019
1715816136.1800704,8,0.6795686483383179
1715816162.7822833,9,0.708406925201416
1715816188.8637142,10,0.5772308707237244
1715816214.8339684,11,0.49763691425323486
1715816240.934775,12,0.6351330280303955
1715816266.9294543,13,0.5108175873756409
1715816293.1183076,14,0.5330498218536377
1715816319.183746,15,0.4145982265472412
1715816345.3619628,16,0.5133136510848999
1715816371.3057792,17,0.2669071853160858
1715816397.300379,18,0.34737440943717957
1715816423.6325226,19,0.4239223599433899
1715816449.6639287,20,0.20797814428806305
1715816475.6588771,21,0.25624650716781616
1715816501.8969684,22,0.3569523096084595
1715816528.105122,23,0.13809163868427277
1715816554.0835152,24,0.1549888700246811
1715816580.4618754,25,0.11599094420671463
1715816606.6245863,26,0.13826406002044678
1715816632.769271,27,0.11033166199922562
1715816659.2110262,28,0.12531514465808868
1715816685.260721,29,0.10780210047960281
1715816711.1885376,30,0.12953504920005798
1715816737.14244,31,0.11605346202850342
1715816763.285683,32,0.11589188128709793
1715816789.6461437,33,0.10644632577896118
1715816815.7383556,34,0.14216063916683197
1715816841.7713928,35,0.12692773342132568
1715816868.0959566,36,0.1399700939655304
1715816894.2268612,37,0.12263745069503784
1715816920.4275496,38,0.12163276970386505
1715816946.640491,39,0.1250809282064438
1715816972.742062,40,0.1297110617160797
1715816998.7447543,41,0.11417819559574127
1715817025.0929604,42,0.10201165080070496
1715817051.2171335,43,0.12634044885635376
1715817077.4583223,44,0.1189575120806694
1715817103.8660066,45,0.11863556504249573
1715817130.0075924,46,0.1271045058965683
1715817156.1666071,47,0.14427396655082703
1715817182.6690521,48,0.11800827085971832
1715817208.913459,49,0.11161448061466217
1715817235.1058486,50,0.12756404280662537
1715817261.2430491,51,0.11460240185260773
1715817287.3638923,52,0.12812675535678864
1715817313.4601476,53,0.11210806667804718
1715817339.4381726,54,0.13011331856250763
1715817365.9224875,55,0.12658937275409698
1715817392.2404943,56,0.11965109407901764
1715817418.267545,57,0.10425132513046265
1715817444.4290044,58,0.12102688103914261
1715817470.5671544,59,0.12705430388450623
1715817496.7808416,60,0.12452314794063568
1715817522.750406,61,0.11288033425807953
1715817549.0150385,62,0.09268015623092651
1715817575.377577,63,0.12315662950277328
1715817601.2942922,64,0.11380618065595627
1715817627.6467352,65,0.10781382769346237
1715817653.595887,66,0.14467842876911163
1715817679.7392871,67,0.12496285885572433
1715817706.1664422,68,0.12152865529060364
1715817732.410612,69,0.1155925765633583
1715817758.351903,70,0.1273544579744339
1715817784.4356081,71,0.10928405821323395
1715817810.5584722,72,0.13777105510234833
1715817836.7406244,73,0.11440811306238174
1715817862.7378147,74,0.1072002723813057
1715817888.838802,75,0.12447386980056763
1715817914.9131544,76,0.13182932138442993
1715817940.9420128,77,0.12757934629917145
1715817967.0658238,78,0.11606739461421967
1715817993.1357102,79,0.1369113177061081
1715818019.1867268,80,0.11808162182569504
1715818045.0670679,81,0.11633182317018509
1715818071.1818197,82,0.1389467418193817
1715818097.0920515,83,0.12533710896968842
1715818123.0333717,84,0.11893565952777863
1715818149.2923155,85,0.1003967672586441
1715818175.2446864,86,0.13524307310581207
1715818201.3849175,87,0.12928985059261322
1715818227.4390068,88,0.12604913115501404
1715818253.5721798,89,0.11729520559310913
1715818279.8918474,90,0.11302988976240158
1715818305.9223282,91,0.12456684559583664
1715818331.9955022,92,0.12075731158256531
1715818358.095563,93,0.12366779148578644
1715818384.1595662,94,0.12008175253868103
1715818410.3194833,95,0.13447286188602448
1715818436.3016667,96,0.13151365518569946
1715818462.5380907,97,0.14589932560920715
1715818488.5657806,98,0.1318584829568863
1715818514.5585692,99,0.11903698742389679
1715818540.6665602,100,0.12195085734128952
