Wall time,Step,Value
1715811156.6439214,1,1.7079132795333862
1715811175.357783,2,1.1038696765899658
1715811194.2536368,3,1.0076063871383667
1715811213.322902,4,1.0938787460327148
1715811232.163101,5,0.7812384366989136
1715811251.2798572,6,0.781711220741272
1715811269.9977534,7,0.7015340924263
1715811288.6376002,8,0.6607363820075989
1715811307.3394647,9,0.5576087832450867
1715811326.2797568,10,0.7044146060943604
1715811345.0145984,11,0.5128486752510071
1715811363.8652818,12,0.5567837357521057
1715811382.6679,13,0.47329702973365784
1715811401.3971229,14,0.5778622627258301
1715811420.0350204,15,0.5090287327766418
1715811439.1274147,16,0.38841602206230164
1715811457.9540212,17,0.37805941700935364
1715811477.004078,18,0.3811730146408081
1715811495.8257065,19,0.3720293939113617
1715811515.1137884,20,0.38349664211273193
1715811534.1862156,21,0.36546844244003296
1715811552.9483693,22,0.35029852390289307
1715811572.1050076,23,0.3941383361816406
1715811590.8498676,24,0.36649248003959656
1715811609.761548,25,0.3521844148635864
1715811628.549093,26,0.38661348819732666
1715811647.647963,27,0.3913012444972992
1715811666.6219196,28,0.3787049353122711
1715811685.602622,29,0.3793324828147888
1715811704.5568895,30,0.35687869787216187
1715811723.4192016,31,0.39144647121429443
1715811742.3113587,32,0.37750527262687683
1715811761.0731626,33,0.3727601170539856
1715811780.1083798,34,0.3823278546333313
1715811799.135355,35,0.36338114738464355
1715811818.2402542,36,0.38689061999320984
1715811837.0680785,37,0.3680238127708435
1715811855.8547318,38,0.37350600957870483
1715811874.891503,39,0.34193047881126404
1715811894.0575247,40,0.3786221444606781
1715811912.9928894,41,0.37752076983451843
1715811931.9579816,42,0.39201033115386963
1715811951.0447757,43,0.3731330335140228
1715811969.8569803,44,0.40031763911247253
1715811988.689613,45,0.3781880736351013
1715812007.5809689,46,0.38220447301864624
1715812026.345008,47,0.36669090390205383
1715812045.1673272,48,0.38872861862182617
1715812063.8259237,49,0.3827017843723297
1715812082.8706577,50,0.38521236181259155
1715812101.7156758,51,0.3773760199546814
1715812120.9081485,52,0.38674336671829224
1715812139.8448937,53,0.37134796380996704
1715812158.8852913,54,0.3915731608867645
1715812177.7072692,55,0.37813541293144226
1715812196.855323,56,0.400961697101593
1715812215.5662978,57,0.36587974429130554
1715812234.5880618,58,0.37730836868286133
1715812253.6309245,59,0.366882860660553
1715812272.7110136,60,0.374439001083374
1715812291.5677032,61,0.35800689458847046
1715812310.4115024,62,0.3880024254322052
1715812329.3605986,63,0.36391979455947876
1715812348.2928154,64,0.3719232380390167
