Wall time,Step,Value
1715636290.7637658,1,0.8405576944351196
1715636305.7798295,2,0.47966912388801575
1715636321.0028374,3,0.2847450077533722
1715636336.0553203,4,0.12380299717187881
1715636351.2181885,5,0.07556702941656113
1715636366.4041636,6,0.04295462742447853
1715636381.6702752,7,0.04681432619690895
1715636396.6829133,8,0.03583163022994995
